Código;Nome;  Preço (BRL)  
4794;Premium Colher; R$ 11.199,00 
4795;Premium Gabinete; R$ 176.487,00 
4796;Active Cadeira; R$ 46.063,00 
4797;Turbo Processador; R$ 83.074,00 
4798;Light Fone; R$ 189.952,00 
4799;Avançado Agenda; R$ 122.057,00 
4800;Premium Carregador; R$ 23.472,00 
4801;Classic Caderno; R$ 180.859,00 
4802;Smart Almofada; R$ 112.185,00 
4803;Moderno Caderno; R$ 129.522,00 
4804;Flex Monitor; R$ 10.722,00 
4806;Moderno Bateria; R$ 585,00 
4807;Econômico Lâmpada; R$ 144.055,00 
4808;Compacto Parafuso; R$ 71.966,00 
4809;Smart Parafuso; R$ 21.709,00 
4810;Active Colher; R$ 115.355,00 
4811;Active Teclado Mecânico; R$ 134.633,00 
4812;Mini Régua; R$ 43.491,00 
4813;Rústico Tela; R$ 160.631,00 
4814;Moderno Mouse; R$ 12.577,00 
4815;Moderno Cadeira; R$ 197.032,00 
4816;Avançado Ferramenta; R$ 79.041,00 
4817;Avançado Cartucho; R$ 189.741,00 
4818;Active Fonte; R$ 167.585,00 
4819;Active Camiseta; R$ 18.610,00 
4820;Strong Relógio; R$ 199.962,00 
4821;Compacto Adaptador; R$ 95.889,00 
4822;Elegante Sofá; R$ 154.427,00 
4823;Turbo Carregador; R$ 154.752,00 
4824;Turbo Fone; R$ 162.076,00 
4825;Strong Fone; R$ 162.986,00 
4826;Smart Capa; R$ 18.852,00 
4827;Pro Parafuso; R$ 196.493,00 
4828;Mini Liquidificador; R$ 155.652,00 
4829;Classic Faca; R$ 13.876,00 
4830;Strong Régua; R$ 80.949,00 
4831;Moderno Teclado; R$ 81.563,00 
4832;Turbo Régua; R$ 146.357,00 
4833;Avançado Parafuso; R$ 147.096,00 
4834;Elegante Cabo; R$ 170.243,00 
4835;Pro Ferramenta Elétrica; R$ 82.526,00 
4836;Max Memória; R$ 81.049,00 
4837;Pro Carregador; R$ 4.687,00 
4838;Mini Microfone; R$ 45.679,00 
4839;Active Mesa; R$ 11.256,00 
4840;Classic SSD; R$ 41.922,00 
4841;Econômico Ferramenta; R$ 10.706,00 
4842;Ultra Mouse; R$ 48.737,00 
4843;Econômico Cobertor; R$ 18.772,00 
4844;Mini Controle; R$ 28.911,00 
4845;Compacto Calculadora; R$ 159.974,00 
4846;Turbo Joystick; R$ 2.640,00 
4847;Moderno Sensor; R$ 137.125,00 
4848;Strong Mesa; R$ 123.186,00 
4849;Rústico HD; R$ 84.565,00 
4850;Flex Camera; R$ 5.932,00 
4851;Strong Fone; R$ 50.946,00 
4852;Rústico Caneca; R$ 79.603,00 
4853;Avançado Carregador; R$ 161.927,00 
4854;Classic Estojo; R$ 55.722,00 
4855;Elegante Sofá; R$ 97.558,00 
4856;Pro Fogão; R$ 6.548,00 
4857;Econômico Impressora; R$ 62.904,00 
4858;Max Régua; R$ 79.132,00 
4859;Econômico Lâmpada; R$ 5.417,00 
4860;Active Livro; R$ 191.113,00 
4861;Moderno Carregador; R$ 50.064,00 
4862;Elegante PenDrive; R$ 51.713,00 
4863;Turbo Filtro; R$ 112.847,00 
4864;Compacto Gabinete; R$ 67.628,00 
4865;Avançado Teclado Mecânico; R$ 21.085,00 
4866;Strong Mochila; R$ 22.233,00 
4867;Econômico Livro; R$ 93.282,00 
4868;Compacto Placa; R$ 34.492,00 
4869;Compacto Estojo; R$ 181.057,00 
4870;Avançado Cartucho; R$ 130.603,00 
4872;Max Caneta; R$ 140.275,00 
4873;Eco Caderno; R$ 172.874,00 
4874;Eco Calculadora; R$ 12.334,00 
4875;Max Processador; R$ 179.397,00 
4876;Econômico Placa-Mãe; R$ 183.618,00 
4877;Portátil Mesa; R$ 33.122,00 
4878;Active Caneta; R$ 2.326,00 
4879;Light Colher; R$ 5.202,00 
4880;Turbo Ferramenta Elétrica; R$ 134.984,00 
4881;Pro Caixa; R$ 32.998,00 
4882;Elegante Sofá; R$ 4.246,00 
4883;Pro Fonte; R$ 49.596,00 
4884;Avançado Sofá; R$ 77.371,00 
4885;Smart Cobertor; R$ 5.664,00 
4886;Portátil Parafuso; R$ 12.678,00 
4887;Elegante Bateria; R$ 80.177,00 
4888;Light Batedeira; R$ 8.555,00 
4889;Eco Caderno; R$ 84.043,00 
4890;Avançado Caderno; R$ 8.366,00 
4891;Premium Agenda; R$ 185.513,00 
4892;Active Liquidificador; R$ 120.421,00 
4893;Rústico Tela; R$ 175.372,00 
4894;Avançado Ferramenta; R$ 38.034,00 
4895;Rústico Caneta; R$ 157.233,00 
4896;Strong Caixa; R$ 63.569,00 
4897;Smart Mesa; R$ 161.325,00 
4898;Premium Mesa; R$ 3.409,00 
4899;Classic Cabo; R$ 5.484,00 
4900;Compacto HD; R$ 190.603,00 
4901;Econômico Livro; R$ 185.606,00 
4902;Mini Sofá; R$ 127.634,00 
4903;Elegante Fone; R$ 65.747,00 
4904;Light Teclado Mecânico; R$ 138.057,00 
4905;Rústico Sofá; R$ 13.919,00 
4906;Ultra Colher; R$ 29.505,00 
4907;Avançado Batedeira; R$ 84.919,00 
4908;Strong Colher; R$ 83.739,00 
4909;Premium Camera; R$ 169.198,00 
4910;Ultra Panela; R$ 130.504,00 
4911;Elegante Livro; R$ 35.323,00 
4912;Econômico Agenda; R$ 90.088,00 
4913;Strong Batedeira; R$ 183.477,00 
4914;Compacto Batedeira; R$ 190.991,00 
4915;Eco Joystick; R$ 114.338,00 
4916;Avançado Camera; R$ 170.078,00 
4917;Econômico Almofada; R$ 160.963,00 
4918;Strong Livro; R$ 45.627,00 
4919;Max Microfone; R$ 165.878,00 
4920;Elegante Ferramenta; R$ 8.746,00 
4922;Ultra Ferramenta; R$ 62.487,00 
4923;Moderno Teclado; R$ 3.136,00 
4924;Rústico Fone; R$ 19.189,00 
4925;Active Filtro; R$ 53.916,00 
4926;Portátil Livro; R$ 159.406,00 
4927;Light Mouse; R$ 89.825,00 
4928;Elegante Cobertor; R$ 192.649,00 
4929;Pro Batedeira; R$ 17.253,00 
4930;Flex Camera; R$ 173.826,00 
4931;Portátil Caneca; R$ 143.598,00 
4932;Elegante Parafuso; R$ 188.956,00 
4933;Strong Fonte; R$ 176.904,00 
4934;Eco Tela; R$ 168.325,00 
4935;Strong Régua; R$ 182.829,00 
4936;Moderno Ferramenta; R$ 15.438,00 
4937;Econômico Joystick; R$ 11.083,00 
4938;Ultra HD; R$ 83.176,00 
4939;Eco Microfone; R$ 13.533,00 
4940;Compacto Hub; R$ 43.154,00 
4941;Pro Cartucho; R$ 107.159,00 
4942;Eco Cartucho; R$ 13.068,00 
4943;Premium Roteador; R$ 130.295,00 
4944;Eco Mesa; R$ 175.693,00 
4945;Flex Calculadora; R$ 97.624,00 
4946;Flex Régua; R$ 49.522,00 
4947;Elegante Placa-Mãe; R$ 36.529,00 
4948;Portátil Caderno; R$ 81.884,00 
4949;Mini Filtro; R$ 165.363,00 
4950;Strong Roteador; R$ 42.784,00 
4951;Flex Caneca; R$ 12.709,00 
4952;Rústico Parafuso; R$ 85.891,00 
4953;Compacto Agenda; R$ 140.377,00 
4954;Eco Almofada; R$ 179.549,00 
4955;Moderno Processador; R$ 56.648,00 
4956;Econômico Monitor; R$ 149.679,00 
4957;Rústico Caderno; R$ 25.931,00 
4958;Smart Joystick; R$ 131.988,00 
4959;Pro Sensor; R$ 1.278,00 
4960;Rústico Teclado Mecânico; R$ 152.288,00 
4961;Turbo Roteador; R$ 108.557,00 
4962;Rústico Agenda; R$ 147.616,00 
4963;Light PenDrive; R$ 82.566,00 
4964;Active Régua; R$ 135.245,00 
4965;Premium SSD; R$ 8.740,00 
4966;Rústico SSD; R$ 60.891,00 
4967;Eco Almofada; R$ 10.834,00 
4968;Flex Lâmpada; R$ 174.601,00 
4969;Compacto Teclado Mecânico; R$ 188.717,00 
4970;Rústico Lâmpada; R$ 150.857,00 
4971;Pro Colher; R$ 123.721,00 
4972;Strong Caneca; R$ 141.219,00 
4973;Elegante Fone; R$ 102.271,00 
4974;Mini Hub; R$ 120.522,00 
4975;Eco Sensor; R$ 178.575,00 
4976;Pro Microfone; R$ 136.089,00 
4977;Rústico Agenda; R$ 165.556,00 
4978;Strong Parafuso; R$ 196.424,00 
4979;Elegante Controle; R$ 6.826,00 
4980;Econômico Teclado Mecânico; R$ 163.152,00 
4981;Rústico Suporte; R$ 52.798,00 
4982;Rústico Gabinete; R$ 36.443,00 
4983;Turbo Panela; R$ 126.103,00 
4984;Turbo Cobertor; R$ 192.817,00 
4985;Smart Mouse; R$ 8.624,00 
4986;Classic Carregador; R$ 165.964,00 
4987;Moderno Cobertor; R$ 106.823,00 
4988;Turbo SSD; R$ 172.767,00 
4989;Mini Cabo; R$ 161.317,00 
4990;Pro PenDrive; R$ 12.948,00 
4991;Pro Microfone; R$ 99.552,00 
4993;Portátil HD; R$ 17.389,00 
4994;Portátil Cobertor; R$ 151.842,00 
4995;Rústico Livro; R$ 156.542,00 
4996;Econômico Fone; R$ 199.824,00 
4997;Light PenDrive; R$ 57.103,00 
4998;Light Livro; R$ 142.465,00 
4999;Eco Hub; R$ 159.119,00 
5000;Eco Lâmpada; R$ 169.438,00 
5001;Compacto Relógio; R$ 4.935,00 
5002;Classic Monitor; R$ 153.056,00 
5003;Moderno Caderno; R$ 155.036,00 
5004;Econômico Cadeira; R$ 92.908,00 
5005;Pro Fone; R$ 55.005,00 
5006;Moderno Régua; R$ 18.098,00 
5007;Max Cadeira; R$ 173.953,00 
5008;Mini Colher; R$ 63.799,00 
5009;Compacto Processador; R$ 75.173,00 
5010;Avançado Adaptador; R$ 175.448,00 
5011;Ultra Suporte; R$ 176.996,00 
5012;Elegante Teclado; R$ 28.142,00 
5013;Portátil Capa; R$ 52.457,00 
5014;Eco Fonte; R$ 151.763,00 
5015;Smart Cartucho; R$ 134.488,00 
5016;Pro Cooler; R$ 63.396,00 
5017;Pro SSD; R$ 54.252,00 
5018;Avançado Fone; R$ 142.626,00 
5019;Eco Cabo; R$ 16.077,00 
5020;Pro Régua; R$ 12.361,00 
5021;Active Microfone; R$ 123.555,00 
5022;Ultra Agenda; R$ 132.543,00 
5023;Max Fogão; R$ 129.113,00 
5024;Avançado Sofá; R$ 22.175,00 
5025;Ultra Régua; R$ 125.034,00 
5026;Compacto Microfone; R$ 15.656,00 
5027;Premium Almofada; R$ 70.081,00 
5028;Strong Calculadora; R$ 118.577,00 
5029;Turbo Adaptador; R$ 44.095,00 
5030;Max Camera; R$ 88.206,00 
5031;Mini Filtro; R$ 65.975,00 
5032;Flex Agenda; R$ 158.239,00 
5033;Turbo Ferramenta Elétrica; R$ 46.791,00 
5034;Strong HD; R$ 63.461,00 
5035;Smart Mouse; R$ 54.938,00 
5036;Pro Monitor; R$ 6.222,00 
5037;Avançado Mochila; R$ 19.320,00 
5038;Light HD; R$ 119.388,00 
5039;Max Cabo; R$ 50.427,00 
5040;Mini Joystick; R$ 178.461,00 
5041;Eco Ferramenta; R$ 15.181,00 
5042;Light Cabo; R$ 109.636,00 
5043;Light Monitor; R$ 137.746,00 
5044;Premium Mouse; R$ 51.208,00 
5045;Active Lâmpada; R$ 3.865,00 
5046;Pro Caneta; R$ 117.099,00 
5047;Smart Gabinete; R$ 33.399,00 
5048;Elegante Mesa; R$ 182.246,00 
5049;Flex Sensor; R$ 15.096,00 
5050;Eco Faca; R$ 21.939,00 
5051;Elegante Almofada; R$ 71.306,00 
5052;Mini Filtro; R$ 18.501,00 
5053;Portátil Suporte; R$ 191.189,00 
5054;Light Controle; R$ 11.226,00 
5055;Flex Roteador; R$ 48.966,00 
5056;Moderno Caneta; R$ 176.162,00 
5057;Pro Camiseta; R$ 68.782,00 
5058;Mini Colher; R$ 38.195,00 
5059;Smart Adaptador; R$ 5.881,00 
5060;Light Placa; R$ 807,00 
5061;Pro Processador; R$ 151.921,00 
5062;Turbo Cobertor; R$ 126.986,00 
5063;Pro PenDrive; R$ 152.832,00 
5064;Smart Roteador; R$ 42.229,00 
5065;Classic SSD; R$ 37.644,00 
5066;Portátil Processador; R$ 124.739,00 
5067;Portátil Teclado Mecânico; R$ 176.045,00 
5068;Compacto Estojo; R$ 28.866,00 
5069;Flex Sensor; R$ 178.774,00 
5070;Strong Faca; R$ 13.643,00 
5071;Classic Bateria; R$ 153.909,00 
5072;Premium Cadeira; R$ 73.854,00 
5073;Econômico Cooler; R$ 69.565,00 
5074;Ultra Cadeira; R$ 185.727,00 
5075;Moderno Fonte; R$ 198.541,00 
5076;Strong Panela; R$ 163.881,00 
5077;Light Placa-Mãe; R$ 177.678,00 
5078;Light Controle; R$ 60.656,00 
5079;Classic Fone; R$ 99.816,00 
5080;Ultra Relógio; R$ 7.722,00 
5081;Rústico Controle; R$ 69.347,00 
5082;Elegante Lâmpada; R$ 18.486,00 
5083;Rústico Liquidificador; R$ 109.499,00 
5085;Pro Placa; R$ 196.848,00 
5086;Strong Joystick; R$ 46.272,00 
5087;Smart PenDrive; R$ 48.968,00 
5088;Light Relógio; R$ 116.299,00 
5089;Compacto Fogão; R$ 58.212,00 
5090;Pro Caixa; R$ 14.792,00 
5091;Turbo PenDrive; R$ 115.881,00 
5092;Mini Carregador; R$ 70.545,00 
5093;Mini Liquidificador; R$ 194.232,00 
5094;Rústico Bateria; R$ 101.164,00 
5095;Moderno Parafuso; R$ 71.021,00 
5096;Mini Monitor; R$ 89.261,00 
5097;Moderno Colher; R$ 88.258,00 
5098;Pro Caneca; R$ 184.265,00 
5099;Pro Monitor; R$ 157.149,00 
5100;Econômico Controle; R$ 106.104,00 
5101;Smart Liquidificador; R$ 171.146,00 
5102;Compacto Camera; R$ 13.593,00 
5104;Premium Tela; R$ 96.718,00 
5105;Avançado Fone; R$ 145.345,00 
5106;Rústico Cabo; R$ 166.157,00 
5107;Ultra Calculadora; R$ 48.828,00 
5108;Smart Mesa; R$ 89.416,00 
5109;Pro Ferramenta Elétrica; R$ 40.116,00 
5110;Eco Lâmpada; R$ 136.582,00 
5111;Smart Mesa; R$ 14.701,00 
5112;Flex Hub; R$ 12.070,00 
5113;Ultra Calculadora; R$ 86.716,00 
5114;Mini Memória; R$ 72.592,00 
5115;Compacto Parafuso; R$ 128.865,00 
5116;Eco Caderno; R$ 171.512,00 
5117;Turbo Monitor; R$ 136.242,00 
5118;Avançado Filtro; R$ 58.836,00 
5119;Moderno Fonte; R$ 151.296,00 
5120;Max Cobertor; R$ 127.189,00 
5121;Max Agenda; R$ 146.382,00 
5122;Ultra Sofá; R$ 166.598,00 
5123;Active Calculadora; R$ 150.859,00 
5124;Flex Gabinete; R$ 68.623,00 
5125;Eco Mochila; R$ 84.201,00 
5126;Eco Fita; R$ 134.028,00 
5127;Premium Cabo; R$ 135.943,00 
5128;Premium Faca; R$ 75.749,00 
5129;Econômico Panela; R$ 93.817,00 
5130;Mini Sofá; R$ 179.243,00 
5131;Smart Fonte; R$ 182.483,00 
5132;Smart Hub; R$ 89.778,00 
5133;Eco Parafuso; R$ 187.888,00 
5134;Turbo Suporte; R$ 161.542,00 
5135;Strong Batedeira; R$ 101.761,00 
5136;Moderno Cobertor; R$ 71.657,00 
5138;Elegante Tela; R$ 65.977,00 
5139;Compacto Fogão; R$ 159.036,00 
5140;Light Sensor; R$ 110.657,00 
5141;Light Cabo; R$ 6.857,00 
5142;Turbo Adaptador; R$ 26.865,00 
5143;Rústico Caixa; R$ 97.384,00 
5144;Pro Teclado Mecânico; R$ 17.727,00 
5145;Moderno Ferramenta; R$ 13.277,00 
5146;Active HD; R$ 25.811,00 
5147;Turbo Parafuso; R$ 5.079,00 
5148;Ultra Memória; R$ 158.733,00 
5149;Flex Mochila; R$ 117.291,00 
5150;Max Adaptador; R$ 9.876,00 
5151;Pro Joystick; R$ 9.281,00 
5152;Smart Ferramenta Elétrica; R$ 57.862,00 
5153;Econômico Régua; R$ 116.412,00 
5154;Mini Memória; R$ 12.674,00 
5155;Avançado Gabinete; R$ 165.263,00 
5156;Classic Placa-Mãe; R$ 183.958,00 
5157;Max Caneta; R$ 50.653,00 
5158;Eco PenDrive; R$ 199.123,00 
5159;Ultra Bateria; R$ 38.433,00 
5160;Econômico Calculadora; R$ 33.965,00 
5161;Flex Fone; R$ 30.234,00 
5162;Smart Relógio; R$ 126.009,00 
5163;Mini Filtro; R$ 51.452,00 
5164;Avançado Hub; R$ 179.273,00 
5165;Light Memória; R$ 54.148,00 
5166;Rústico Bateria; R$ 136.572,00 
5167;Flex Hub; R$ 47.487,00 
5168;Flex Controle; R$ 20.698,00 
5169;Turbo Camera; R$ 97.015,00 
5170;Premium Fita; R$ 18.183,00 
5171;Premium Fonte; R$ 130.717,00 
5172;Rústico Lâmpada; R$ 149.925,00 
5173;Elegante Caneta; R$ 583,00 
5174;Moderno Caneca; R$ 1.398,00 
5175;Premium Fone; R$ 12.056,00 
5176;Flex Lâmpada; R$ 39.574,00 
5177;Pro Gabinete; R$ 79.814,00 
5178;Strong Caderno; R$ 182.001,00 
5179;Pro Teclado Mecânico; R$ 122.279,00 
5180;Classic Sofá; R$ 194.093,00 
5181;Strong SSD; R$ 14.867,00 
5182;Avançado Ferramenta Elétrica; R$ 79.259,00 
5183;Mini Caderno; R$ 16.119,00 
5185;Strong Gabinete; R$ 25.502,00 
5186;Turbo Bateria; R$ 86.994,00 
5187;Ultra Faca; R$ 195.769,00 
5188;Flex SSD; R$ 155.436,00 
5189;Elegante Camera; R$ 78.765,00 
5190;Mini Parafuso; R$ 132.626,00 
5191;Mini Processador; R$ 5.528,00 
5192;Premium Régua; R$ 13.723,00 
5193;Smart Fogão; R$ 6.324,00 
5194;Moderno Impressora; R$ 139.028,00 
5195;Active Livro; R$ 44.365,00 
5196;Elegante Ferramenta; R$ 36.998,00 
5197;Classic Cartucho; R$ 68.659,00 
5198;Econômico Estojo; R$ 7.365,00 
5199;Rústico Caneca; R$ 197.734,00 
5200;Rústico Mouse; R$ 141.595,00 
5201;Ultra Placa; R$ 108.969,00 
5202;Moderno Fonte; R$ 21.726,00 
5203;Avançado Placa-Mãe; R$ 137.095,00 
5204;Mini Camera; R$ 17.906,00 
5205;Ultra Memória; R$ 150.346,00 
5206;Portátil Sensor; R$ 2.782,00 
5207;Ultra Ferramenta Elétrica; R$ 1.531,00 
5208;Strong Cabo; R$ 147.433,00 
5209;Avançado Sensor; R$ 16.471,00 
5210;Smart Caneta; R$ 173.225,00 
5211;Elegante Mesa; R$ 4.463,00 
5212;Avançado HD; R$ 1.857,00 
5213;Ultra Placa-Mãe; R$ 32.088,00 
5214;Avançado Teclado; R$ 113.963,00 
5215;Rústico Panela; R$ 9.827,00 
5216;Max Fita; R$ 167.904,00 
5217;Strong Filtro; R$ 98.712,00 
5218;Compacto Controle; R$ 14.358,00 
5219;Premium Hub; R$ 147.799,00 
5220;Strong Liquidificador; R$ 175.317,00 
5221;Max Sofá; R$ 142.412,00 
5222;Rústico Camera; R$ 53.924,00 
5223;Light Monitor; R$ 189.905,00 
5224;Compacto Batedeira; R$ 110.193,00 
5225;Elegante Fogão; R$ 5.328,00 
5226;Portátil Ferramenta Elétrica; R$ 59.704,00 
5227;Moderno Calculadora; R$ 111.465,00 
5228;Moderno Panela; R$ 132.856,00 
5229;Strong Almofada; R$ 19.736,00 
5230;Moderno Ferramenta; R$ 98.401,00 
5231;Ultra Gabinete; R$ 42.846,00 
5232;Compacto Capa; R$ 170.334,00 
5233;Max Joystick; R$ 60.489,00 
5234;Active Faca; R$ 167.436,00 
5235;Mini Régua; R$ 5.080,00 
5236;Avançado Memória; R$ 56.514,00 
5237;Elegante Processador; R$ 23.578,00 
5238;Rústico Cadeira; R$ 76.465,00 
5239;Active Joystick; R$ 158.249,00 
5240;Classic Joystick; R$ 12.731,00 
5241;Rústico Fita; R$ 91.117,00 
5242;Elegante Sensor; R$ 128.957,00 
5243;Turbo Controle; R$ 98.543,00 
5244;Turbo Suporte; R$ 90.899,00 
5245;Active Memória; R$ 10.656,00 
5246;Moderno Sofá; R$ 123.902,00 
5247;Strong Mochila; R$ 14.944,00 
5248;Compacto Memória; R$ 24.889,00 
5249;Smart Cabo; R$ 24.017,00 
5250;Turbo Camera; R$ 12.463,00 
5251;Eco Carregador; R$ 32.608,00 
5252;Active Mesa; R$ 121.811,00 
5253;Max Colher; R$ 101.004,00 
5254;Strong Teclado; R$ 51.814,00 
5255;Strong Impressora; R$ 12.432,00 
5256;Strong Almofada; R$ 188.831,00 
5257;Smart Placa-Mãe; R$ 106.846,00 
5258;Elegante Sofá; R$ 9.774,00 
5259;Turbo Caderno; R$ 21.394,00 
5260;Pro Processador; R$ 19.459,00 
5261;Mini Parafuso; R$ 1.266,00 
5262;Eco Fone; R$ 69.296,00 
5263;Turbo Caderno; R$ 78.445,00 
5264;Rústico Teclado Mecânico; R$ 93.257,00 
5265;Moderno Caneta; R$ 174.043,00 
5266;Premium Mouse; R$ 85.998,00 
5267;Avançado Carregador; R$ 66.543,00 
5268;Compacto Fonte; R$ 126.143,00 
5269;Eco Monitor; R$ 91.181,00 
5270;Portátil Hub; R$ 73.249,00 
5271;Light Fone; R$ 118.716,00 
5272;Smart Roteador; R$ 177.336,00 
5273;Classic Panela; R$ 161.208,00 
5274;Mini Camiseta; R$ 45.371,00 
5275;Ultra Joystick; R$ 125.872,00 
5276;Eco Gabinete; R$ 174.201,00 
5277;Compacto Camera; R$ 6.438,00 
5278;Active Parafuso; R$ 118.019,00 
5279;Premium Cabo; R$ 145.718,00 
5280;Premium Caneta; R$ 56.261,00 
5281;Light Caneca; R$ 98.096,00 
5282;Avançado Almofada; R$ 120.839,00 
5283;Rústico Colher; R$ 17.082,00 
5284;Ultra Cobertor; R$ 194.577,00 
5285;Flex Liquidificador; R$ 163.758,00 
5286;Eco Teclado; R$ 152.309,00 
5287;Smart Livro; R$ 143.367,00 
5288;Eco Ferramenta; R$ 117.003,00 
5289;Compacto Cadeira; R$ 125.349,00 
5290;Turbo Fonte; R$ 148.585,00 
5291;Light Cartucho; R$ 188.343,00 
5292;Premium Lâmpada; R$ 106.086,00 
5293;Flex Capa; R$ 108.216,00 
5294;Active Lâmpada; R$ 170.694,00 
5295;Flex Cartucho; R$ 6.324,00 
5296;Max Lâmpada; R$ 43.834,00 
5297;Flex Placa-Mãe; R$ 9.075,00 
5298;Econômico Ferramenta Elétrica; R$ 139,00 
5299;Rústico Teclado Mecânico; R$ 63.505,00 
5300;Econômico Almofada; R$ 43.194,00 
5301;Classic Faca; R$ 5.328,00 
5302;Mini Fita; R$ 4.280,00 
5303;Classic Mochila; R$ 53.116,00 
5304;Smart Fonte; R$ 163.656,00 
5305;Classic Caixa; R$ 35.232,00 
5306;Moderno Adaptador; R$ 157.611,00 
5307;Rústico Ferramenta; R$ 169.806,00 
5308;Active Relógio; R$ 928,00 
5309;Classic Estojo; R$ 31.206,00 
5310;Ultra Régua; R$ 190.615,00 
5311;Moderno Capa; R$ 93.988,00 
5312;Turbo Monitor; R$ 67.841,00 
5313;Moderno Suporte; R$ 8.961,00 
5314;Flex Capa; R$ 40.863,00 
5315;Mini Gabinete; R$ 141.925,00 
5316;Turbo Fita; R$ 123.404,00 
5317;Premium Teclado Mecânico; R$ 161.085,00 
5318;Avançado Filtro; R$ 158.085,00 
5319;Portátil Hub; R$ 18.327,00 
5320;Eco Monitor; R$ 85.165,00 
5321;Flex Filtro; R$ 106.036,00 
5322;Turbo Memória; R$ 68.629,00 
5323;Classic Fogão; R$ 21.267,00 
5324;Elegante Fone; R$ 170.827,00 
5325;Active Mochila; R$ 28.642,00 
5326;Light Cadeira; R$ 197.247,00 
5327;Elegante Adaptador; R$ 40.863,00 
5328;Strong Batedeira; R$ 38.895,00 
5329;Strong Caneta; R$ 161.934,00 
5330;Strong Camiseta; R$ 101.637,00 
5331;Compacto Mouse; R$ 18.401,00 
5332;Light Cadeira; R$ 16.040,00 
5333;Eco Controle; R$ 35.468,00 
5334;Mini Mesa; R$ 77.963,00 
5335;Light Lâmpada; R$ 45.412,00 
5336;Turbo Caneta; R$ 50.015,00 
5337;Active Roteador; R$ 6.323,00 
5338;Mini Batedeira; R$ 15.345,00 
5339;Mini Caderno; R$ 1.106,00 
5340;Elegante Microfone; R$ 189.225,00 
5341;Ultra Agenda; R$ 183.645,00 
5342;Turbo Caixa; R$ 110.901,00 
5343;Classic Lâmpada; R$ 194.686,00 
5344;Mini HD; R$ 16.283,00 
5345;Turbo Caneca; R$ 197.813,00 
5346;Turbo Cartucho; R$ 3.096,00 
5347;Elegante Agenda; R$ 17.786,00 
5348;Moderno Parafuso; R$ 103.346,00 
5349;Rústico Almofada; R$ 86.133,00 
5350;Ultra Panela; R$ 13.908,00 
5351;Portátil Sensor; R$ 21.909,00 
5352;Flex Impressora; R$ 154.468,00 
5353;Rústico Lâmpada; R$ 100.672,00 
5354;Eco Camera; R$ 60.865,00 
5355;Active Tela; R$ 140.566,00 
5356;Ultra Relógio; R$ 46.717,00 
5357;Compacto Mesa; R$ 79.862,00 
5358;Moderno Livro; R$ 64.052,00 
5359;Max Microfone; R$ 165.871,00 
5360;Flex Régua; R$ 93.152,00 
5361;Ultra Caneta; R$ 96.999,00 
5362;Portátil Impressora; R$ 19.005,00 
5363;Econômico Liquidificador; R$ 27.141,00 
5364;Pro Camera; R$ 2.185,00 
5365;Premium Colher; R$ 81.231,00 
5366;Moderno Cooler; R$ 21.588,00 
5367;Flex Joystick; R$ 11.315,00 
5368;Classic Parafuso; R$ 180.046,00 
5369;Premium Bateria; R$ 192.928,00 
5370;Ultra Filtro; R$ 17.028,00 
5371;Light Capa; R$ 174.478,00 
5372;Rústico PenDrive; R$ 199.847,00 
5373;Max Impressora; R$ 180.109,00 
5374;Eco Camera; R$ 194.847,00 
5376;Premium Cooler; R$ 26.175,00 
5377;Flex Almofada; R$ 67.098,00 
5378;Moderno Microfone; R$ 186.455,00 
5379;Strong Caneta; R$ 97.056,00 
5380;Econômico Colher; R$ 16.571,00 
5381;Turbo Sensor; R$ 90.594,00 
5382;Premium Suporte; R$ 15.002,00 
5383;Max Placa; R$ 90.674,00 
5384;Mini Processador; R$ 1.811,00 
5385;Strong Suporte; R$ 79.289,00 
5386;Rústico Ferramenta Elétrica; R$ 82.374,00 
5387;Mini Placa-Mãe; R$ 129.133,00 
5388;Eco Teclado Mecânico; R$ 55.181,00 
5389;Max Camiseta; R$ 198.423,00 
5390;Eco Lâmpada; R$ 166.377,00 
5391;Smart Panela; R$ 20.619,00 
5392;Light Mouse; R$ 94.795,00 
5393;Ultra Almofada; R$ 47.428,00 
5394;Premium Controle; R$ 175.035,00 
5395;Max Fita; R$ 168.061,00 
5396;Mini Caixa; R$ 85.832,00 
5397;Ultra Cabo; R$ 114.069,00 
5398;Moderno Fone; R$ 3.869,00 
5399;Rústico Memória; R$ 93.589,00 
5400;Classic Almofada; R$ 195.412,00 
5401;Ultra Livro; R$ 68.887,00 
5402;Premium PenDrive; R$ 63.843,00 
5403;Avançado Mouse; R$ 89.129,00 
5404;Pro Camiseta; R$ 76.276,00 
5405;Moderno Sensor; R$ 116.796,00 
5406;Max Caneta; R$ 114.143,00 
5407;Strong Relógio; R$ 139.099,00 
5408;Active Mochila; R$ 14.363,00 
5409;Mini Processador; R$ 162.342,00 
5410;Smart Calculadora; R$ 44.609,00 
5411;Rústico Fita; R$ 16.601,00 
5412;Ultra Impressora; R$ 75.098,00 
5413;Elegante Microfone; R$ 77.911,00 
